ID,Ponto,LATITUDE,LONGITUDE,Fazenda,Município,Textura,Uso atual,Cultura,Manejo,Época,Data da coleta,A,E,gs,Ca,Ci,Ci/Ca,EUA,A/Ci,YII,ETR,Chl a,Chl b,IAF,Chl a.1,Chl b.1,IAF.1,IAF.2,Estágio,Peso Seco
D-79,79,-17.6087,-51.042,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-05,5,-17.4812,-51.0062,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-60,60,-17.5225,-51.1851,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-87,87,-17.4947,-50.9153,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-75,75,-17.8551,-51.1899,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.5631,-51.1783,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-59,59,-17.4355,-51.0981,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-75,75,-17.8389,-50.8295,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.4322,-50.9503,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-58,58,-17.5494,-50.8837,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.8195,-51.0897,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-51,51,-17.55,-50.9408,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-54,54,-17.8706,-50.9034,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.8267,-50.9789,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-81,81,-17.8378,-51.0818,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.5719,-51.1855,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2025-12-19,18.4807,4.043,0.2283,421.081,240.3,0.5707,4.571,0.07691,0.6964,160.68,27.1,11.59,3.76,24.11,10.55,3.39,3.17,V4,71.43
D-06,6,-17.4162,-50.8647,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-61,61,-17.4223,-51.0737,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.6828,-50.8932,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-81,81,-17.7167,-50.9914,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-33,33,-17.6401,-51.0527,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.8096,-51.1132,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-21,21,-17.4814,-51.0773,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-46,46,-17.6924,-50.8042,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-31,31,-17.5571,-50.8636,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-05,5,-17.6811,-51.0625,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-13,13,-17.5197,-50.9167,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-28,28,-17.8312,-50.9744,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-90,90,-17.651,-51.1367,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.8033,-51.074,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-76,76,-17.8678,-51.0984,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.6722,-50.8279,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.4819,-50.8268,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-73,73,-17.8359,-50.8877,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.7106,-50.8714,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-02,2,-17.7777,-50.9216,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-48,48,-17.485,-51.1183,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-79,79,-17.6615,-51.0645,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-50,50,-17.4778,-51.13,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.4407,-51.1005,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.8674,-50.8272,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.6338,-50.9431,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.7724,-50.9955,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.7085,-51.0102,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-49,49,-17.8634,-51.1287,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-01,1,-17.6542,-51.0052,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-72,72,-17.6212,-50.8996,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-13,13,-17.7752,-51.1526,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-63,63,-17.6402,-50.8671,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-51,51,-17.7223,-50.9618,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.8903,-51.0383,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.8056,-50.8946,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-36,36,-17.7428,-51.0393,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-30,30,-17.8135,-50.8016,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-11,11,-17.7382,-51.1049,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-30,30,-17.553,-50.941,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.7519,-51.1321,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-36,36,-17.7962,-50.9747,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-57,57,-17.6975,-50.915,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-15,15,-17.6355,-51.1996,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.6588,-50.8311,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-08,8,-17.6914,-50.9713,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.7174,-50.9211,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-45,45,-17.5786,-51.1241,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.5022,-50.9642,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-66,66,-17.4312,-50.8391,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-20,20,-17.501,-51.1601,Farm B,Municipality 1,,Anual,Soja,,Verão,2025-12-19,22.5833,9.6965,0.2219,414.059,268.192,0.6477,2.329,0.08421,0.6748,172.711,35.81,7.62,2.8,35.3,9.14,2.81,3.23,V4,83.13
D-83,83,-17.8317,-50.8898,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-11,11,-17.569,-50.9477,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-76,76,-17.5474,-50.8647,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-63,63,-17.5522,-51.1444,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-59,59,-17.6444,-50.8754,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-50,50,-17.4941,-50.8725,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-05,5,-17.8165,-51.1909,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2025-12-19,16.5241,3.5283,0.1648,418.977,247.235,0.5901,4.6833,0.06684,0.7474,134.611,28.79,12.88,2.85,29.52,12.5,2.86,2.97,V4,93.93
D-23,23,-17.6924,-51.0906,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.6024,-50.8868,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-03,3,-17.8911,-50.83,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-54,54,-17.5584,-51.1993,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-86,86,-17.6093,-51.0333,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-03,3,-17.838,-50.9779,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.5755,-50.8887,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.7829,-51.0512,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.6216,-51.1189,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.7234,-50.9539,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-44,44,-17.8919,-51.019,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-43,43,-17.4747,-50.9067,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.4723,-51.044,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.7945,-50.833,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-78,78,-17.7599,-50.856,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.8705,-51.1194,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-44,44,-17.5076,-51.1453,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-24,24,-17.8498,-51.0942,Farm B,Municipality 1,,Anual,Soja,,Verão,2025-12-19,19.7202,4.6164,0.2487,402.715,245.527,0.6097,4.2718,0.08032,0.7065,135.082,35.94,9.13,4.75,36.54,9.58,4.59,5.0,R3,108.15
D-40,40,-17.6844,-51.0806,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.7343,-50.9414,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-33,33,-17.8184,-50.9971,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-45,45,-17.8219,-51.0197,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-06,6,-17.805,-51.1754,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-30,30,-17.4863,-50.9626,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-81,81,-17.4327,-51.0099,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-33,33,-17.5629,-51.176,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-49,49,-17.8001,-51.0831,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.5725,-50.8018,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-60,60,-17.4737,-50.9712,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-20,20,-17.5711,-51.0326,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-02-28,19.5516,3.6673,0.2383,415.576,197.637,0.4756,5.3313,0.09893,0.8086,186.246,25.04,12.77,1.83,26.65,12.96,1.89,1.9,R3,67.73
D-64,64,-17.603,-51.1021,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-09,9,-17.8576,-51.0632,Farm B,Municipality 1,,Anual,Soja,,Verão,2026-01-23,22.6043,5.7718,0.0752,427.887,207.278,0.4844,3.9163,0.10905,0.6532,148.589,26.45,10.14,2.95,29.53,10.28,2.86,2.91,R3,97.31
D-12,12,-17.66,-50.8009,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-27,27,-17.561,-50.9332,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-58,58,-17.6341,-51.1183,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-57,57,-17.6009,-50.8408,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-30,30,-17.736,-50.8776,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.5849,-50.9916,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-48,48,-17.5365,-50.8544,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.7951,-51.1635,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.4029,-50.9581,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-75,75,-17.8223,-50.9574,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-57,57,-17.4423,-50.9926,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-74,74,-17.6235,-51.0916,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-49,49,-17.8516,-51.1069,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-74,74,-17.5358,-51.0235,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.6287,-50.8992,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.6987,-51.1383,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-05,5,-17.7396,-50.8968,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-65,65,-17.5272,-51.1662,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.8303,-50.8558,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-58,58,-17.8079,-51.1569,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-18,18,-17.4978,-50.9869,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-02-28,20.8872,4.533,0.1568,412.324,305.64,0.7413,4.6079,0.06834,0.7463,143.718,33.89,12.32,4.5,35.37,11.37,4.69,4.45,R1,108.42
D-47,47,-17.685,-51.027,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.7558,-50.9866,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.4015,-51.1879,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.8005,-51.1097,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-90,90,-17.8055,-50.8574,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-18,18,-17.8614,-51.1431,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-20,20,-17.4051,-51.1704,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.5454,-50.8817,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-12,12,-17.4194,-50.9277,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-10,10,-17.8788,-50.8525,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-38,38,-17.5591,-51.1802,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-76,76,-17.7356,-50.9076,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-10,10,-17.7846,-51.1891,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-41,41,-17.4354,-50.8076,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.5804,-50.9238,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-84,84,-17.5343,-50.8778,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-43,43,-17.4656,-51.1557,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.8197,-51.0771,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-77,77,-17.8027,-51.1984,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-89,89,-17.7631,-51.0621,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-36,36,-17.7826,-51.1577,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-77,77,-17.7561,-51.1529,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.8215,-50.8887,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.7554,-50.92,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-17,17,-17.7668,-51.1441,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-01-23,16.9065,4.2018,0.2231,412.663,260.258,0.6307,4.0236,0.06496,0.7306,159.415,35.36,3.3,2.91,37.95,2.07,3.13,2.83,R1,83.77
D-02,2,-17.8275,-50.9912,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-25,25,-17.7918,-50.8684,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.7028,-50.9738,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-38,38,-17.7392,-51.1656,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-11,11,-17.4626,-51.0905,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.5025,-51.0868,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-44,44,-17.6351,-51.0544,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.5924,-51.0474,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.4525,-50.971,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.4772,-50.992,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-87,87,-17.8529,-51.1237,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-12,12,-17.7468,-51.186,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-55,55,-17.522,-50.8601,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-27,27,-17.6254,-51.0274,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-01-23,15.2424,3.4304,0.3362,423.848,250.708,0.5915,4.4434,0.0608,0.6996,192.362,26.58,11.56,3.6,26.91,12.7,3.62,3.74,R1,83.86
D-39,39,-17.7782,-51.1057,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-87,87,-17.8957,-51.1811,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-04,4,-17.5989,-50.8315,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-59,59,-17.6366,-50.9444,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-11,11,-17.7388,-51.1378,Farm B,Municipality 1,,Anual,Soja,,Verão,2026-01-23,16.6104,4.3323,0.1177,402.075,177.101,0.4405,3.8341,0.09379,0.641,140.779,31.92,11.82,2.53,32.55,12.13,2.49,2.73,R3,97.5
D-39,39,-17.5425,-50.9597,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-65,65,-17.6348,-51.0503,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.6039,-51.1113,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.4294,-51.0704,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-21,21,-17.4859,-51.0737,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-67,67,-17.8602,-50.8997,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-05,5,-17.5928,-50.8698,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.8458,-51.1493,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-87,87,-17.8884,-51.0885,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-58,58,-17.8909,-51.19,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-88,88,-17.8479,-51.1464,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.7817,-50.8363,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-50,50,-17.8852,-50.8041,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-79,79,-17.8275,-50.8312,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-90,90,-17.5398,-50.9684,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.4434,-51.1013,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-66,66,-17.8145,-51.0297,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-26,26,-17.8848,-51.0139,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-21,21,-17.8482,-50.9988,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-40,40,-17.7148,-51.0727,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-77,77,-17.6185,-50.92,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.6771,-51.0711,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-72,72,-17.5905,-50.896,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-90,90,-17.5206,-51.0625,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.6417,-50.9584,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-65,65,-17.5008,-50.8366,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-90,90,-17.6326,-51.1944,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-45,45,-17.6587,-50.8304,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.7431,-51.0909,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.4652,-50.9206,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.7195,-50.9141,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-73,73,-17.6825,-51.0337,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-27,27,-17.4381,-51.0248,Farm B,Municipality 1,,Anual,Soja,,Verão,2025-12-19,14.7689,2.8625,0.2487,405.701,237.788,0.5861,5.1594,0.06211,0.817,170.845,39.21,10.99,3.43,37.17,10.79,3.24,3.66,R1,85.69
D-71,71,-17.8747,-50.853,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.8976,-50.9082,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-89,89,-17.5809,-51.062,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.6955,-51.1653,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-48,48,-17.7774,-50.8149,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-52,52,-17.6045,-50.9513,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-24,24,-17.7919,-51.006,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-09,9,-17.5639,-51.0875,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2025-12-19,13.6442,3.3267,0.1712,411.677,285.959,0.6946,4.1014,0.04771,0.6195,157.481,28.79,10.52,2.27,28.98,11.31,2.15,1.98,R1,65.7
D-34,34,-17.7646,-51.0689,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-57,57,-17.5491,-51.0389,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.8072,-51.1236,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-12,12,-17.801,-50.8939,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.7202,-51.1102,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-77,77,-17.8468,-50.8107,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-06,6,-17.8918,-51.0106,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-12,12,-17.7896,-50.9975,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.8988,-50.8576,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-43,43,-17.5233,-50.9829,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-03,3,-17.5162,-51.0494,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-85,85,-17.5004,-50.959,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-79,79,-17.8385,-51.1376,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-02,2,-17.7993,-50.8282,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.7986,-51.1155,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.4758,-51.1089,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.4679,-50.9107,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-20,20,-17.4094,-50.9529,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-34,34,-17.7994,-51.0463,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-40,40,-17.5592,-51.151,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-20,20,-17.4524,-51.172,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-38,38,-17.7362,-50.954,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
